"11-11-2016 21:00	@DheerajJhawar	Dheeraj Jhawar	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	23	40	1479	0	No	29-01-2012			View",,,,,,,,,
"11-11-2016 21:01	@Souravjames	Souravsingh	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Mobile Web (M2)	30	48	1479	0	No	17-05-2012			View",,,,,,,,,
"11-11-2016 21:02	@arvindbagora	Abhi	""RT @TheRITUS: #Salt #rumours #saltshortage Ppl me patience ni h",200-300₹/kg namak purchase kr rhe h,"hdd h yaar #blackMoneycleanup #Sicku…""	7.97E+17	Twitter for Android	179	662	3	0	No	27-09-2015	""Chennai"," Tamil Nadu""	Indian	View",,,,,,,
"11-11-2016 21:04	@ImfanofNDM	Modi Bhakt	""RT @TheRITUS: #Salt #rumours #saltshortage Ppl me patience ni h",200-300₹/kg namak purchase kr rhe h,"hdd h yaar #blackMoneycleanup #Sicku…""	7.97E+17	Twitter for Android	37	184	3	0	No	22-04-2016	""Bengaluru"," India""	""Just here to support PM MODI"," India needs him. #India #ProudHindu #Hindu""	View",,,,,,
"11-11-2016 21:04	@Satday_Brunch	Shubho	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	266	502	1479	0	No	05-03-2012	New Delhi	Biker. Cynic. Sarcastic. Satirical. Uncertified Bhakt. Give it back at least as good as I get and that too in the same coin!	View",,,,,,,,,
"11-11-2016 21:04	@f5ba5030514d4e3	Rakesk Sharma	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	42	118	1479	0	No	17-04-2015			View",,,,,,,,,
"11-11-2016 21:07	@arbind1982	Jai Hind	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	149	188	1479	0	No	22-07-2010	""Lagos"," Nigeria""	यदा यदा हि धर्मस्य ग्लानिर्भवति भारत । अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम् परित्राणाय साधूनां विनाशाय च दुष्कृताम् । धर्मसंस्थापनार्थाय सम्भवामि युगे युगे	View",,,,,,,,
"11-11-2016 21:07	@Aforapple12	Aforapple	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	22	641	1479	0	No	07-08-2016			View",,,,,,,,,
"11-11-2016 21:07	@DKCP35	Dhaval	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	196	60	1479	0	No	14-06-2015			View",,,,,,,,,
"11-11-2016 21:07	@vjtellsyou	VJ	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	742	752	1479	0	No	04-12-2008	""Gurgaon"," India""	""I am funny"," I just cant express it. Engineer/MNITian/Entrepreneur. TT/Fitness/Psychology/History/Politics/Agriculture. oh nd Travel (kuch raha to nahi) 😀""	View",,,,,,,
"11-11-2016 21:07	@GoraniaAjay	Ajay Gorania	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	90	150	1479	0	No	08-08-2013			View",,,,,,,,,
"11-11-2016 21:07	@Varishth11	varishth	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	38	92	1479	0	No	01-11-2015	""Mumbai"," Maharashtra""	Sports Physiotherapist	View",,,,,,,,
"11-11-2016 21:08	@Prawin1010	Praveen Mani	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	51	166	1479	0	No	08-02-2012	""Doha"," Qatar""	""Engineer", Cricket lover, Cricketer and Die hard fan of CSK," love long drives...""	View",,,,,
"11-11-2016 21:10	@luvipatel	Aniket Patel	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	78	67	1479	0	No	26-05-2013	Mumbai	Sports lover!! Travel lover!! Supply Chain Management Professional..!!	View",,,,,,,,,
"11-11-2016 21:10	@originalfakie	Vivek Sharma	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	306	98	1479	0	No	23-06-2013	NCR|Lko|Rajasthan	CA|Big4|Lucknowite|Wannabe Aviation Geek|	View",,,,,,,,,
"11-11-2016 21:11	@missmumbai1	miss mumbai	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	3581	1002	1479	0	No	18-11-2012		Hates hypocrisy.....Hates AAP for Hypocrisy......Believes in Bharat......Hates Idea of India theory propounded by crooks	View",,,,,,,,,
"11-11-2016 21:12	@dsjoshi1	deepak j	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	354	645	1479	0	No	02-05-2011	Mumbai	Intolerant Indian.	View",,,,,,,,,
"11-11-2016 21:12	@Shreyas_Shetty	Shreyas	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	134	425	1479	0	No	07-10-2013	Mumbai	अहिंसा परमो धर्मः धर्म हिंसा तथीव च	View",,,,,,,,,
"11-11-2016 21:13	@vimalpal83	vimal pal	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	13	75	1479	0	No	17-04-2012			View",,,,,,,,,
"11-11-2016 21:13	@mgnayak5	Madan Nayak  🇮🇳	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	670	316	1479	0	No	10-05-2010	Navimumbai	Bharat Mata Ki Jai Namo Bhakt hate SM's who doubt Namo's Political Intelligence	View",,,,,,,,,
"11-11-2016 21:14	@Nikhil6191	E-खुराफाती	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	45	60	1479	0	No	16-08-2010	mumbai		View",,,,,,,,,
"11-11-2016 21:14	@Sripal_Hirekrur	Sripal Hirekerur	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	29	196	1479	0	No	14-02-2016			View",,,,,,,,,
"11-11-2016 21:15	@I_am_Rangil	1000 Rs ka Rangil !	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	2808	105	1479	0	No	11-11-2012	Gotham	A Proud Homo-Sapien... Fuck Religion.. Fuck Man Made Demarcations called as Border.. You too fuck off now... Instagram - Rangil04_03 Kilogram - 90 Kgs	View",,,,,,,,,
"11-11-2016 21:15	@16039ad7e1ec4e3	बेवडा द महान	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	149	38	1479	0	No	03-06-2015	MaduShaala with Madhubaala	u guess it #IndiaFirst	View",,,,,,,,,
"11-11-2016 21:15	@NivasanN	Big Bad Wolf	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	921	735	1479	0	No	27-08-2012	India	I would like to apologize to anyone i have NOT offended. Please be patient. I will get to you shortly!	View",,,,,,,,,
"11-11-2016 21:16	@joeyspeakin	Himanshu	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	92	208	1479	0	No	06-09-2012	India	Indian Doctor l Nationalist l NAMO fan l Football fan l Barcelona l	View",,,,,,,,,
"11-11-2016 21:16	@thakurprashanth	Prashanth Kumar	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	174	81	1479	0	No	08-02-2013			View",,,,,,,,,
"11-11-2016 21:17	@vinay_kpatil	VinayPatil	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for BlackBerry	121	587	1479	0	No	22-10-2009	Bangalore	A Proud Indian & A Proud Bhakt too.	View",,,,,,,,,
"11-11-2016 21:17	@ashishks_raj	Fearless Fearless	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	60	81	1479	0	No	15-01-2014	""Faizabad"," India""	कट्टर हिन्दू हूँ नमो भक्त हूँ..! दोगले सेक्युलरों का पप्पा हूँ..!	View",,,,,,,,
"11-11-2016 21:17	@geejay68	Geetha Jayaraman	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	962	833	1479	0	No	14-04-2010			View",,,,,,,,,
"11-11-2016 21:17	@diileep	YesMan	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	690	1867	1479	0	No	12-08-2009	""Pune"," India""	""Startup Guru",Wellness Coach,Sourcing Expert. Always on Right side.Theist," Follower of Sanathan Dharma. Tweets r Personal not endorsements.""	View",,,,,
"11-11-2016 21:18	@ignatiusjgd	Ignatius D'souza	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	501	234	1479	0	No	12-10-2013	""Gurgaon"," India""	""Proud Indian", Art Of Living Teacher, Sincere Seeker, Cinema Lover," Book Enthusiast and Music Lover.""	View",,,,
"11-11-2016 21:19	@ssagar_satpute	Sagar Satpute	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	259	633	1479	0	No	04-03-2011	Pune	""🇮🇳 Indian", Computer engineer," foodie & human (the last I checked)...""	View",,,,,,,
"11-11-2016 21:19	@akhilbhalekar	akhil bhalekar	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	312	137	1479	0	No	14-12-2011			View",,,,,,,,,
"11-11-2016 21:19	@swaropb	Swarop Bhattacharya	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	42	168	1479	0	No	27-07-2010			View",,,,,,,,,
"11-11-2016 21:20	@Vijendra_93	Vijendra sharma	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Mobile Web (M5)	121	159	1479	0	No	15-02-2016	""New Delhi"," India""	""A Proud indian! Ideals : Sir kalaam"," Modi ji and AB Vajpayee ji. Ideology : Hinduism. Student. i love my india !""	View",,,,,,,
"11-11-2016 21:21	@Bhartiyalist	Rahul	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	267	184	1479	0	No	17-06-2011	""मुंबई"," भारत""	""Jai Babaji"," Jai Gurudev ! RT's not endorsements !""	View",,,,,,,
"11-11-2016 21:22	@ChweeneyTodd	Sweeney Todd	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	264	30	1479	0	No	28-09-2014	India	walking the green mile..	View",,,,,,,,,
"11-11-2016 21:22	@satender83	DSP Bhure Lal	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	185	202	1479	0	No	18-12-2012	UP13/UP 14..All india permit 	Post Graduation Bio me hi kiye hn...☺	View",,,,,,,,,
"11-11-2016 21:22	@The_Sagaciouss1	Sagar todkar	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	494	217	1479	0	No	10-09-2009	""pune",maharashtra,"india""	no bio.. physics only..	View",,,,,,,
"11-11-2016 21:22	@dineshmanani1	dinesh manani	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	41	78	1479	0	No	18-04-2016		die hard fan of MODIJI	View",,,,,,,,,
"11-11-2016 21:24	@mohit_sethi23	Mohit Sethi	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	496	209	1479	0	No	14-10-2011	New Delhi	""A common man from delhi", MBA and Engineering 'enthusiast', hates anti-nationalist elements," paid-media and Sickularism.. Bharat Mata Ki Jai'""	View",,,,,,
"11-11-2016 21:24	@TrustingINDIA	Restore Trust India	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	1500	5002	1479	0	No	06-03-2016	INDIA	NOBODY CARES 4 CARE GIVER. His STRESS & LACK OF FAMILY LIFE. We Go where other's won't Do what no one else can or would. 4 What? PALTRY pay & ABUSE?? Shameful !	View",,,,,,,,,
"11-11-2016 21:24	@jatinshah1986	#Vandematram	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	505	114	1479	0	No	07-09-2009		AAPtards & CONgies would be blocked	View",,,,,,,,,
"11-11-2016 21:24	@FUCKeRox	Γσиʏ Μσитαиα	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	187	180	1479	0	No	18-12-2013	India	""Anti-communist/Marxists/Maoists"," Anti Left-liberals""	View",,,,,,,,
"11-11-2016 21:25	@ChweeneyTodd	Sweeney Todd	RT @hrishi_bedekar: @MumbaiPolice #salt #rumours @sachintyagica https://t.co/FJiu7ujCNj	7.97E+17	Twitter for Android	264	30	24	0	No	28-09-2014	India	walking the green mile..	View",,,,,,,,,,
"11-11-2016 21:26	@AnkushThakare22	Ankush Thakare	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	95	241	1479	0	No	23-02-2013	""Nagpur", Maharashtra," India""	""Civil Engineer(SMS Infrastructure Limited",Nagpur),Indian," BJP Karyakarta & belong to land of Chatrapati Shiwaji Maharaj.""	View",,,,
"11-11-2016 21:26	@maulikparekh56	Maulik Parekh	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	26	341	1479	0	No	09-09-2015		""learner", persevere," believer and doer.""	View",,,,,,,
"11-11-2016 21:27	@sarveshAkaruan	सर्वेश सिंह 56 इंच	RT @TheRITUS: Desh me nmak haramo ki koi kmi nhi h.... #Salt #rumours #saltshortage spread by #AAPtards https://t.co/H9FfTl1NB3	7.97E+17	Twitter for Android	3295	745	10	0	No	06-08-2014		भारतीय हूँ ।अपना काम खुद ही करता हूँ ।अपनी बात अपने तरीके से ही रखूँगा ।बदलाव की पहली कड़ी मैं हूँ ।कट्टर भाजपाई हूँ ।RSS का सानिध्य नही पाने का दुःख है ।	View",,,,,,,,,,
"11-11-2016 21:27	@sarveshAkaruan	सर्वेश सिंह 56 इंच	""RT @TheRITUS: #Salt #rumours #saltshortage Ppl me patience ni h",200-300₹/kg namak purchase kr rhe h,"hdd h yaar #blackMoneycleanup #Sicku…""	7.97E+17	Twitter for Android	3295	745	3	0	No	06-08-2014		भारतीय हूँ ।अपना काम खुद ही करता हूँ ।अपनी बात अपने तरीके से ही रखूँगा ।बदलाव की पहली कड़ी मैं हूँ ।कट्टर भाजपाई हूँ ।RSS का सानिध्य नही पाने का दुःख है ।	View",,,,,,,,
"11-11-2016 21:27	@Aamar24x7	Amar 🇮🇳	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	226	291	1479	0	No	28-10-2016	""Mumbai"," India""	In the Business of Entertainment ... Diehard Indian... Nation First .... NaMo Fan ... AAP aur Pakistan ke PAAP ka BAAP 👊	View",,,,,,,,
"11-11-2016 21:28	@jimmy67670	....	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	30	96	1479	0	No	12-08-2016	""Jaipur"," India""		View",,,,,,,,
"11-11-2016 21:28	@TheAngryLord	|-D_Angry_LORD-|🇮🇳	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	6714	4809	1479	0	No	10-01-2010		""A song that reverbrates in heart A thought that never leaves my mind A story that couldn't get complete Lastly"," RT my pinned tweet ;)""	View",,,,,,,,
"11-11-2016 21:29	@PrikshitSingla	prikshit singla	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	198	375	1479	0	No	11-09-2013		Nation first	View",,,,,,,,,
"11-11-2016 21:29	@samjpr	saMBrat	""अफवाहों से खौफजदा कारोबारी"," बाजार तक बंद- जानें- क्या है हकीकत? https://t.co/86RbkkIjTE #Rajasthan #rumours… https://t.co/7cd8UgVZd3""	7.97E+17	TweetDeck	3738	2538	1	4	No	20-11-2010	India	Principal Correspondent | News18 | Jaipur | The opinions expressed here represent my own	View",,,,,,,,,
"11-11-2016 21:29	@Pradesh18Hindi	Pradesh18 Hindi	""अफवाहों से खौफजदा कारोबारी"," बाजार तक बंद- जानें- क्या है हकीकत? https://t.co/LBRQ9VYPgQ #Rajasthan #rumours… https://t.co/pBIGUEzupH""	7.97E+17	TweetDeck	26504	36	0	1	No	09-11-2014	Noida 	""Welcome to the Official Twitter page of First Indian Regional Hindi website of India.Breaking News", latest stories," features & Blog from 8 States.""	View",,,,,,,
"11-11-2016 21:29	@Badshah_E_Mbnr	Badshah E Mahbubnaga	Don't Spread The Rumors. There Is No Shortage Of #Salt In This Country And There Won't Ever Be. #Namak #Rumours	7.97E+17	Twitter for Android	79	404	0	1	No	28-12-2015			View",,,,,,,,,,
"11-11-2016 21:29	@StingBabu	StingBaba	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	145	72	1479	0	No	08-05-2015			View",,,,,,,,,
"11-11-2016 21:30	@ETVRajasthan2	ETV Rajasthan	""RT @samjpr: अफवाहों से खौफजदा कारोबारी"," बाजार तक बंद- जानें- क्या है हकीकत? https://t.co/86RbkkIjTE #Rajasthan #rumours #incometax #Bankno…""	7.97E+17	TweetDeck	93653	121	1	0	No	13-01-2012	Jaipur	ETV Rajasthan - Official Twitter	View",,,,,,,,,
"11-11-2016 21:30	@VikramBora051	Viki	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	30	147	1479	0	No	03-09-2012	""Bengaluru"," India""	""You may call me a Bhakt", i take no offense, instead I wear it as badge. But having said that," I am a proud Indian and believe in Nation above Politics""	View",,,,,
"11-11-2016 21:30	@Singh_svs	शैलेन्द्र विक्रम सिह	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	2507	377	1479	0	No	20-11-2009	India	""राजपूत",सच्चे इंसान के साथ हमेशा, लेकिन ढोंगियों का बाप हूँ," नौटंकी दूर रहे। जैसा हूँ खुश हूँ हमारे ट्वीट्स के लिए 【Likes】में जाये।""	View",,,,,,
"11-11-2016 21:32	@implanters	mittu	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	22	209	1479	0	No	24-12-2010	""New Delhi"," India""	""Political", Polit-ickle," Poly-tickle.""	View",,,,,,
"11-11-2016 21:32	@sarvesh555	sarvesh sambare	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	167	376	1479	0	No	21-08-2009	mumbai	""Dreamer", Traveller, Photographer,"Cinematographer.""	View",,,,,,
"11-11-2016 21:32	@SMILEYBASKET	Pseudo Philosopher	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	103	141	1479	0	No	31-12-2009		I believe that there's good in everybody. It just some shows it and some hides it.	View",,,,,,,,,
"11-11-2016 21:32	@samba3thy	Samba Murthy	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPad	149	255	1479	0	No	22-11-2011	Mysore	""ex-librarian (ISEC)", teacher, entrepreneur; alma mater: DRTC, Maharaja's; edu: Stats, Lib & Inf Sci, Economics; Interests: Open Access, Open Source," Open Edu""	View",,
"11-11-2016 21:33	@pschaudhuri	Partha Chaudhuri	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	9	43	1479	0	No	27-03-2012	""Bengaluru"," Karnataka""		View",,,,,,,,
"11-11-2016 21:33	@dr_khanjan	Dr Khanjan Mehta	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	62	136	1479	0	No	17-07-2014			View",,,,,,,,,
"11-11-2016 21:33	@somu_1988	being @kki	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	204	98	1479	0	No	09-04-2010	raipur	Every moment is an experience. Engineer by profession. wildlyf lover. passionate about music	View",,,,,,,,,
"11-11-2016 21:34	@imrohanmalhotra	Rohan Malhotra	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	180	188	1479	0	No	21-12-2012	New Delhi	Work in IBM. Pro BJP Pro RSS.	View",,,,,,,,,
"11-11-2016 21:34	@gyaanbaazshetty	Anirudh Shetty	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	316	228	1479	0	No	26-01-2011	Mumbai	""Work-traveler", handyman, limerick writer, underdog lover," day-dreamer""	View",,,,,
"11-11-2016 21:35	@amfountainhead	Abhishek Misra	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for iPhone	135	290	1479	0	No	10-06-2016	""New Delhi"," India""	Trainer. Teacher. Proud Indian. Proud Hindu. Proud BJP & PM Modi's supporter. Retweets are not Endorsements.	View",,,,,,,,
"11-11-2016 21:36	@singerboy_87	का देखत हो ?	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	180	326	1479	0	No	30-04-2010	Delhi	Kuch ni. Bas time pass ;)	View",,,,,,,,,
"11-11-2016 21:36	@kankal_ashish	Ashish Kankal	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	8	89	1479	0	No	06-11-2016	Pune	Innovation in head Compassion in heart n passion in belly..looking forward with determination	View",,,,,,,,,
"11-11-2016 21:36	@rajsan2016	SuperStar Raj	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter for Android	1116	780	1479	0	No	18-06-2016	Brahmand	Suspended by @Twitter without knowing Rajni can strike Back ---- @rajsan2012	View",,,,,,,,,
"11-11-2016 21:37	@abhirambhise	Abhiram Bhise	""RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos"," later…""	7.97E+17	Twitter Web Client	544	921	1479	0	No	14-10-2009	""New Delhi"," India""	Converge-ing	View",,,,,,,,
