11-11-2016 15:02	@akshaysince1987	Akshay Khandelwal 🇮	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	162	259	1479	0	No	25-01-2012	"Navi Mumbai, India"	People who stand with me are welcome. People who the show the mirror are most welcome.	View
11-11-2016 15:02	@jos_tam	Tamma	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	295	127	1479	0	No	16-08-2011	Bengaluru	Retired officer from ministry of defence.	View
11-11-2016 15:04	@LostProphet77	Rajdeep	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	980	676	1479	0	No	11-07-2009	"Pune, India"	"I've born,I am living,I will die. Everything in between is just memories for other."	View
11-11-2016 15:04	@rkgeemail	टंकीBaba	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	1125	435	1479	0	No	22-09-2013	Mostly in Suitcase	#2/4लाइना poet. Art is above all .. u can't hold me responsible for anything (my Tw or RT).... समझे ??	View
11-11-2016 15:05	@ParthPa07241800	Parth Parikh	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	1235	3164	1479	0	No	03-05-2015	"Ahmedabad, Gujarat, India"		View
11-11-2016 15:05	@negilaxman2001	Rainmaker	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	43	80	1479	0	No	17-08-2014	"New Delhi, India"	a proud Indian	View
11-11-2016 15:05	@chaukanna_chor	ChaukannaChor NaDaTV	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	16	64	1479	0	No	04-09-2016	Stealing in thy neighbourhood	"Here to say what I think,your views are worth a penny a dozen. Good humor guaranteed!!!"	View
11-11-2016 15:06	@ParthPa07241800	Parth Parikh	RT @hrishi_bedekar: @MumbaiPolice #salt #rumours @sachintyagica https://t.co/FJiu7ujCNj	7.97E+17	Twitter for iPhone	1235	3164	24	0	No	03-05-2015	"Ahmedabad, Gujarat, India"		View
11-11-2016 15:09	@shael10singh	Sh@ileshSingh	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	124	139	1479	0	No	05-12-2011	Chennai	"Proud Indian......Love Indian Army & Narendra Modi, Studying Aerospace Engineering @ IIT Madras"	View
11-11-2016 15:13	@contraryviewer	KT	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	31	71	1479	0	No	16-01-2014		I am always on the right side say the people on the left. Country first.	View
11-11-2016 15:16	@Bhandaridevyash	Devyash	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	136	454	1479	0	No	18-09-2013	Singapore		View
11-11-2016 15:26	@jitu111	jitendra gupta	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	90	261	1479	0	No	10-10-2009	"Redmond, WA"	FOLLOWS YOU	View
11-11-2016 15:26	@_Shardul_	Shardul	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	431	349	1479	0	No	03-11-2009	New York	Good days are upon us!	View
11-11-2016 15:30	@Anantkale7	Anant Kale	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	131	105	1479	0	No	24-08-2015	भारत	"Be kind to yourself, it's the only you you have."	View
11-11-2016 15:45	@kapeildeo	topUp	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	270	263	1479	0	No	08-08-2014	School ke peeche wali gali	"Books taught me tomato is fruit life told not to put it in fruit salad.An agrarian,love Humour,army, farmers,rural IND,want to kick in the balls of God of rains"	View
11-11-2016 15:45	@Sam4delhi	Sam @ Delhi	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	732	1108	1479	0	No	01-07-2013	Orion Belt 	"Ex-Banker || Entrepreneur. A Proud Hindu Nationalist.RT's ❌Endorsement.Blocked by Coward Rajdeep,Dibang,AjaiShukla, Ravish,CMMamtaदीदी,AlkaLamba,D'O'Brian,etc2"	View
11-11-2016 15:47	@actindia	Act India~Ace India	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	5385	164	1479	0	No	02-04-2009	India - Bharat - Hindustan	"Advanced Communiqué Tech. Aid Citizen Safe Tech. #3E Envision Future, Energize Men Empower. #SwamiVivekananda #IndiaFirst #SafetyFirst #WeCan PM Modi Ji Follow."	View
11-11-2016 15:50	@IamAjay_27	TheAjayAgwan	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	192	327	1479	0	No	02-04-2013	Australia.	Cricket is my religion.I worship two people.Sachin Tendulkar and Narendra Modi. Die hard Fan of @narendramodi. Favourite Bollywood Actress @Meenaxidixit	View
11-11-2016 15:53	@naveen_twittss	Naveen	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Mobile Web (M5)	76	111	1479	0	No	18-09-2011	"Bengaluru South, Karnataka"		View
11-11-2016 15:54	@Badke_babu	hllry 'ramesh' clntn	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	783	579	1479	0	No	14-02-2012	"Gorakhpur, Delhi"	vegan muslim dalit gay Christian transsexual from north east surviving a fascist rule. I tweet for a better world. won hearts at Rio.	View
11-11-2016 15:55	@maruti_13	Maruti.nandan.13	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	16	152	1479	0	No	26-10-2014			View
11-11-2016 15:57	@A_Blah_Nar	A-Blah Nar	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	86	290	1479	0	No	24-12-2009	Camel Land	Just observing things while chewing dry grass :|	View
11-11-2016 15:58	@abhi_national	Abhaya Kumar	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	252	892	1479	0	No	26-11-2014	"Karnataka, India"	Indian Nationalist . Dalit rights activist. Believes right wing politics can do justice to dalits	View
11-11-2016 16:01	@RahulKoul86	Rahul Koul	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	96	131	1479	0	No	04-06-2012	"California, USA"	A Kashmiri Pandit who lived everywhere but homeland Kashmir... Business Analyst and a Political Enthusiast ... RTs only mean interests not endorsements	View
11-11-2016 16:04	@vineet10	ILLUMINAUGHTY	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	288	793	1479	0	No	19-09-2009	NAGPUR	Restaurateur & Food connoisseur.	View
11-11-2016 16:05	@bharatdevra	Bharat Devra	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	196	560	1479	0	No	18-11-2009	udaipur	"@cristiano Addicted: Fitness enthusiast, Speedometer and Ego always on top, IT, Cyber Tech Hacking, Political issues, Cricket, Football, Love My India"	View
11-11-2016 16:06	@RANTordaas	Yuvii	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	1033	468	1479	0	No	08-06-2009		protagonist of last series i have watched	View
11-11-2016 16:09	@royalchef_anil	baba the graet	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	60	317	1479	0	No	23-07-2010	Beijing china	selfish people	View
11-11-2016 16:11	@poojaadwivedi	Pooja Dwivedi	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	368	754	1479	0	No	01-11-2013		NAMO and always NAMO!	View
11-11-2016 16:11	@Laathsahab	Laathsahab	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	44	260	1479	0	No	19-04-2011	"Gwaliwood, States"	R I C H	View
11-11-2016 16:12	@ravirajhosur	Raviraj Hosur	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	411	174	1479	0	No	09-08-2009		Oil n Gas Professional. Wish to see a strong and developed India. Will support visionary leadership to create a developed India. Supports PM Modi	View
11-11-2016 16:13	@subhash77niul	subhash	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	1757	1543	1479	0	No	27-10-2013			View
11-11-2016 16:13	@ModiiBHAKT	⚡ BLEED SAFFRON ⚡	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	1481	997	1479	0	No	20-08-2012	।। भारत ।। 	मुझे गर्व है क्यौं कि नरेंद्र मोदीजी मेरे प्रधानमंत्री है। Simply NOT a blind BHAKT...	View
11-11-2016 16:13	@MeJourno	सहाफी	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	110	1150	1479	0	No	21-07-2015		"री-ट्वीटस आर नॉट एंडॉर्स्मेंट्स, विल ट्राइ टू राइट इंग्लिश इन हिन्दी (देवनागरी)"	View
11-11-2016 16:14	@Twadda	Twadda	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPad	573	780	1479	0	No	10-06-2012	NEW DELHI	"Proud HINDU , proud IINDIAN , BJP and MODI supporter . ."	View
11-11-2016 16:16	@ibhaveshSanghvi	Bhavesh sanghvi	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	139	187	1479	0	No	07-12-2011	Mumbai	India first | Have views in politics | Cricket maniac | Tech freak | software Developer | Modi supporter	View
11-11-2016 16:16	@ShaahiFaqeer	I-no-Saint	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	520	231	1479	0	No	03-11-2010	! dha !	Amalgamation of Raam and Ravan!!	View
11-11-2016 16:16	@VishMuttur	Vishwanath	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	108	390	1479	0	No	07-03-2010			View
11-11-2016 16:18	@npsshetty	Sadananda Shetty N P	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	148	128	1479	0	No	20-03-2014	"Bengaluru, India"	"HR / Placement Consultant, based in Bengaluru. Supporter of PM Modi, believe in the Greatness of Bharath. Tweets are personal. RTs are not an endorsement."	View
11-11-2016 16:20	@rahultri1977	ऊँ राहुल त्रिपाठी ऊँ	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	869	1586	1479	0	No	26-08-2014	Allahabad	"सनातनधर्मी ,श्रेष्ठ भारत निर्माण आकांक्षी,नमो भक्त परन्तु अंध नहीं।राष्ट्रवादी सोच वालों का समर्थक।"	View
11-11-2016 16:20	@virajjk	viraj	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	90	183	1479	0	No	19-01-2010	usa		View
11-11-2016 16:22	@dilchsp	dilchsp	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	349	207	1479	0	No	22-11-2013		|| सत्यBrave जयते ||	View
11-11-2016 16:25	@HulkingMS	☠§αή§ķαя¡ ßαßα™☠	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Mobile Web (M5)	301	69	1479	0	No	13-11-2009	12.97°N 77.56°E	➽➽I have huge respect for monks. Specially the old ones.. ➽➽	View
11-11-2016 16:25	@deepakk80884928	decent deepak	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	50	71	1479	0	No	13-12-2012	mainpuri	die hard fan of #suneelgrover #bigboss viewer... #indianarmy lover... #Modi supporter.. #bhuvanbam subscriber😂	View
11-11-2016 16:27	@J1AP9	Ashish	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	64	781	1479	0	No	21-07-2016	"Dehradun, India"	"Interests:Education (I run a tiny school), Gardening, Fine Arts, LGBT 🏳️‍🌈issues"	View
11-11-2016 16:27	@skywalker8901	शहीद जोन स्नो	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	62	59	1479	0	No	17-12-2015	विंटरफ़ेल 	आई नो नथिंग।	View
11-11-2016 16:31	@prasadtwists	Prasadtwists	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	84	267	1479	0	No	30-07-2013	"Bengaluru, Mumbai."	"Like Good (Reading, Food, Movies) . Football. Conservative, Nationalist. AND YES I AM A Bhakt."	View
11-11-2016 16:33	@ajaydevgnzone	Ajay Devgn Zone	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	359	532	1479	0	No	08-09-2016	India	We are Crazzy fan of Most Talented #Actor @ajaydevgn The upcoming film of Ajay Devgn is @ShivaayTheFilm and many more ...	View
11-11-2016 16:35	@meet1973vibe	Cant FIX STUPID	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	4601	324	1479	0	No	30-04-2013			View
11-11-2016 16:38	@iKolhapuri	Kolhapurkar❄	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Mobile Web (M5)	4997	4284	1479	0	No	02-12-2014	"Bengaluru, Pune India "	FOLLOWS YOU जय श्री राम	View
11-11-2016 16:40	@mangeshrlad	Mangesh	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	363	603	1479	0	No	31-03-2010	Pune	"Punekar by default, Mumbaikar at heart !! Eating is my passion.A devotee of Roger Federer and Apla Tendlya !!"	View
11-11-2016 16:44	@Vighrane01	Vighnesh.	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	715	598	1479	0	No	19-04-2013	"Kalyan,Mumbai"	"90s kid,MBBS Student,Eidetic Memory,House MD fan,Cricket Geek,Momina Bhakt,Bhai Roxx, Mumbai Indians supporter,RTs a lot,Chai is bae. Snapchat: vighrane"	View
11-11-2016 16:44	@Vyomnaut	1000 Rupees note	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	2786	493	1479	0	No	24-09-2009	Far Far away in a Galaxy 	"Ethical Troller. Tweets on political and Current affairs.RT Machine, RTs are not endorsement. views mine not of the company."	View
