11-11-2016 12:59	@UPwala_Bakaitt	Babu Banarsi	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	99	222	1479	0	No	30-12-2015	Varanasi/Delhi	"(Ph.D) Research Scholar at B.H.U,Varanasi. Love the country where you live in or Live in the country which you Love."	View
11-11-2016 13:00	@Rameshmp8686	Ramesh prajapati	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	120	720	1479	0	No	11-03-2014	"Mehsana, Gujarat "	psychiatrist	View
11-11-2016 13:02	@RPiscean	CA.Rohit	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	453	1138	1479	0	No	24-01-2010	Delhi	India first	View
11-11-2016 13:03	@TheGujjuGuy	Jign-Ass	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	700	217	1479	0	No	14-07-2015	"Gujarat, India"	Mukesh & Nita Ambani's Nephew	View
11-11-2016 13:04	@NotRajnikant	anakata	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	1842	519	1479	0	No	04-07-2013		"HardKaur Feminist Ts and RTs r not endorsement, Parody."	View
11-11-2016 13:05	@vig178	Heisenberg	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	138	408	1479	0	No	27-06-2010		Proud Indian. Thamizhan. Ramblin' Wreck from Georgia Tech . NaMo fan. *AAPtards stay away*	View
11-11-2016 13:06	@prabuddhagupta	Prabuddha	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	41	141	1479	0	No	24-02-2010	"King of Prussia, PA"		View
11-11-2016 13:08	@indomitablesoul	Mrityunjay Singh	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	316	253	1479	0	No	07-11-2009	India	"Engineer,Foodie,Footballer,Traveller.Nation Always comes First...I'd rather be hated 4 Who I am than Loved 4 who i am not...Attitude is what Matters! Jai Hind!!"	View
11-11-2016 13:10	@bajaj07rishi	Bharat Mata ki Jai!	RT @hrishi_bedekar: @MumbaiPolice #salt #rumours @sachintyagica https://t.co/FJiu7ujCNj	7.97E+17	Twitter for iPad	135	184	24	0	No	18-10-2012		"Dynastic sycophants & defenders of pseudo-secularism compromise national interest for power. Development for all, appeasement of none."	View
11-11-2016 13:10	@kaushalapj	Kaushal	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	369	422	1479	0	No	29-11-2011		"Supply Chain Professional, Moderate Right,Retweets not endorsements."	View
11-11-2016 13:11	@ShareefChokra	BÎŁĄĹ B. B.	@sachintyagica ke pichwade me #salt bhardo #rumours https://t.co/TRVb5mDHwz	7.97E+17	Twitter for Android	10212	495	0	0	No	04-01-2012	"Navi Mumbai, India"	Řider | Ťraveller | Blogger | Writer | B.Sc (Nautical Science & Physics) | Professor | Ex-Merchant Navy Officer | CA Aspirant | CEO @ DewyDawn Solutions Pvt Ltd	View
11-11-2016 13:11	@Mantrispeaks	netagiri	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	3	16	1479	0	No	19-10-2016	delhi	A full time 'student' and a part time 'vehla'....in short a 'vehla student'...hate the people who do politics in every aspect of life...	View
11-11-2016 13:12	@ashish20188	Kaul Ashish	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	131	216	1479	0	No	06-10-2014			View
11-11-2016 13:13	@MrJGanatra	Jigar Ganatra	"#बैंको_में_कतार_मोदी_जी_फरार... #Salt...#Sugar...#Namak...#rumours आज कल Hashtag के साथ कुछ भी लिख दो बेवकूफ सा, Trend हो जाता है..."	7.97E+17	Twitter for Android	303	511	1	4	No	09-03-2012	"Mumbai, Maharashtra"	"Aspiring Writer ● TV, Film and Music Reviewer ● Creative Soul ● Content, Creaive & Digital Media - ITV Group -@Tellychakkar ● @RadioandMusic ● @ITVnewz"	View
11-11-2016 13:13	@prasannakp84	Prasanna	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	231	171	1479	0	No	02-09-2009	"Sydney, New South Wales"	Indian in Oz	View
11-11-2016 13:13	@Nations_Choice	Bharat_Mata_Ki_Jay	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	5263	1190	1479	0	No	28-12-2011		"Architect by profession, Value Order over Anarchy Believe in INDIA FIRST Humbled,as Shri @Narendramodi follows me"	View
11-11-2016 13:14	@Sharanyashettyy	Maya	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	9694	662	1479	0	No	11-07-2009		"Dreamer & epicurean! Eye kohl geek,eye for style, Enjoys watching movies on the BIG SCREEN..loves color but at times its gotta be white. Karma is a farce!"	View
