11-12-2016 12:02	@twtlikeakhiladi	Ankush	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	3307	1817	1479	0	No	28-11-2011	Chandigarh	Electronics engineer | Respect Indian army |Nation first | An Akshay kumar fan | yuvraj singh fan	View
11-12-2016 12:08	@imjaysingh	गाय लड़का (CowBoy)	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	182	574	1479	0	No	23-07-2010	OnTheWay (5 min)	Mischievous || Narcissist || Believe in Ghost || & last- Somnambulist ||	View
11-12-2016 12:11	@arorG89	Corporate_slave	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	800	601	1479	0	No	29-07-2010	"Bengaluru, India"	"time flies, so should you!"	View
11-12-2016 12:18	@MaheshHonavar	Mahesh Honavar	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	25	236	1479	0	No	31-07-2016			View
11-12-2016 12:19	@GyanMarao	Gyan Marao	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	126	644	1479	0	No	06-10-2015	"नई दिल्ली, भारत"		View
11-12-2016 12:25	@ravsd88	Ravish Dave	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	750	5003	1479	0	No	28-02-2010		bla bla bla bla bla bla	View
11-12-2016 12:39	@KailashAwasthi	Kailash Awasthi	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	129	628	1479	0	No	06-04-2010	Hyderabad		View
11-12-2016 13:16	@Iamlakhyajit_k	Lakhyajit Kalita	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for Android	98	322	1479	0	No	28-03-2014	"Dibrugarh,Assam"	"Dibrugarh University , Assam"	View
11-12-2016 13:17	@vshaligrams	Vs	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for iPhone	2020	90	1479	0	No	11-02-2012		LandOfSeekers	View
11-12-2016 13:34	@jinitjain08	Jinit Jain	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.98E+17	Twitter for iPhone	333	637	1479	0	No	05-08-2009	Mumbai/ Pune	Engineer | Kohli Enthusiast | Hogwart's Alumni disguised as Harry Potter | Bakchod | Voracious Reader	View
