11-12-2016 04:01	@manishgour2011	ManishG	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	42	349	1479	0	No	18-02-2011	Nagpur		View
11-12-2016 04:02	@AAP_KA_BHAKT	AAP KA BHAKT	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	57	116	1479	0	No	27-02-2016	South Delhi	Kejriwal ka sabse bada Bhakt ...I have got direct certificate of honesty from kratikari sir ji	View
11-12-2016 04:06	@funnybuddha	GOD	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	103	373	1479	0	No	17-09-2015		yes I do Exist	View
11-12-2016 04:07	@indianvolcano	vrag	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	20	79	1479	0	No	03-09-2014		FieryIndian.HateTraitors.ProudHindu	View
11-12-2016 04:09	@ashutosh_bhomia	ashutosh bhomia	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	93	185	1479	0	No	08-11-2014			View
11-12-2016 04:12	@vgoel28	Varun Goel	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	23	118	1479	0	No	01-05-2014			View
11-12-2016 04:13	@SalmanLiveOnly	Salman Live Only	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	99	69	1479	0	No	03-07-2016	India	Salman Khan Fan And Salman Khan I love you bhai	View
11-12-2016 04:15	@dkumar0107	Dharmendra Kumar	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	48	50	1479	0	No	01-02-2016	"Lucknow, India"	Hardcore BHAKT	View
11-12-2016 04:21	@Darshan_Thakkar	DarshaN ThakkaR	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	165	195	1479	0	No	23-06-2010	"Bengaluru, Karnataka"	The Problem Izz nt ur problem... The problem izz yo attitude abt d prob... Do yuh undrstnd... _Caption Jack Sparrow	View
11-12-2016 04:25	@4dc67d8bcf54430	Santosh Shekhawat	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	155	237	1479	0	No	17-02-2015		"a proud INDIAN, a proud HINDU"	View
11-12-2016 04:26	@kamalrathi	Kamal	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	782	920	1479	0	No	27-10-2008		A Proud Hindu Nationalist | Narendra Modi Supporter | RTs not necessarily endorsements	View
11-12-2016 04:28	@AbhiSShekhawat	Abhishek	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	57	130	1479	0	No	24-01-2013	Jaipur	"मुझको क्या हक , मैं किसी को मतलबी कहूँ । मै खुद ही ख़ुदा को मुसीबत में याद करता हूं....... https://t.co/hzzfNLh5oP…"	View
11-12-2016 04:34	@toanandvr	Anand R	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	189	119	1479	0	No	19-07-2011	Bharat	Twitter Newbie :-)	View
11-12-2016 04:43	@SiddhDubey	सिद्धू जौनपुरिया	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	159	125	1479	0	No	14-03-2014	Delhi	"JAI HINDU, HINDI AUR HINDUSTAN, Blogger : http://t.co/GxqiI4oez4"	View
