11-12-2016 02:03	@mudit_Lex	Arun	RT @TezNewsTez: #Salt #Shortage #rumours Triggers Panic Buying Rs 250/kg Read full article: https://t.co/6Cly4eynMF https://t.co/ZZSYOUWltb	7.97E+17	Twitter Web Client	0	24	1	0	No	02-11-2016	"Noida, India"	Nothing to Describe	View
11-12-2016 02:07	@Sauce_ki_botal	Trump 2000	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	135	242	1479	0	No	09-07-2015	glass bottle	Just squeeze it. Goes well with all things. Opinions change when reach expiry date. RTs are not endorsements.	View
11-12-2016 02:08	@mishra_sk_in	Gaon wala	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	114	166	1479	0	No	22-09-2013	"New Delhi, India"	reader	View
11-12-2016 02:09	@ratnesh3in	देसी सोच	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	72	174	1479	0	No	23-08-2012	India		View
11-12-2016 02:10	@WHW_Heisenberg	Walter H. White	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	320	149	1479	0	No	12-04-2009		I Am The One Who Knocks	View
11-12-2016 02:11	@Authentacious	Pra sant	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	147	315	1479	0	No	07-05-2009			View
11-12-2016 02:11	@raj___________T	right_winger	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	44	512	1479	0	No	17-01-2012		right minded ! mind it !!	View
11-12-2016 02:14	@Rohit_Nagda	Rohit Nagda	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	335	1037	1479	0	No	07-11-2010	"Mumbai, India"	"Mumbaikar | Jain | Born in Kutch, Gujarat | RT's are RT's | Proud Indian"	View
11-12-2016 02:14	@PuravaPakash	Democracy in Asia	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	1069	2158	1479	0	No	17-06-2010			View
11-12-2016 02:15	@SeeteshPande	Dr. Seetesh PANDE	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	6529	7134	1479	0	No	13-01-2010	NEW DELHI/PARIS	PhD | IITD/ENS LYON | ASTROPHYSICIST | RELATIVIST | INTERSTELLAR MISSION | SPACECRAFT TRAJECTORIES IN KERR BLACK HOLE SPACETIME | धर्मसंस्थापनार्थाय |	View
11-12-2016 02:15	@Jaipurcity1	ajay devgn raj.FC	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	35	60	1479	0	No	23-09-2016	"Rajasthan, India"	#proudindian ajay devgn rajsthan fan club. love kajol ji. #shivay #golmal follow back 100%	View
11-12-2016 02:15	@ravibhadoria	Ravi Bhadoria	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	44415	1656	1479	0	No	18-04-2010	Delhi	"Honoured to be followed by PM @narendramodi ji, Nationalist, BJP, RSS, Entrepreneur, Nation First, Party Next, Self Last.🙏 Tweets Personal RTs not Endorsement"	View
11-12-2016 02:16	@girishkudva	Girish Kudva	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Android	215	886	1479	0	No	05-08-2011		"Chartered Accountant, Avid Reader, Cricket Fanatic, Proud to be a Hindu, Views Personal, RTs not necessarily endorsements"	View
11-12-2016 02:17	@iPrasoonChauhan	प्रसून	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for Windows	40	170	1479	0	No	20-05-2016	"Bastar, India"	"Proud Indian, Windows Phone Enthusiast, Gardener, Love Driving and Photography."	View
11-12-2016 02:17	@PrabhuRaghu	Raghavendra Prabhu	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter Web Client	491	1377	1479	0	No	16-03-2013		"Kuch karne ki koshish me hu, Kuch banne ki nahi......!!! Bhakt of Bhaarat maata..!!"	View
11-12-2016 02:17	@ProuddIndian	Proud Indian	RT Being_Humor: Hi MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer sachintyagica. He tweeted … https://t.co/Npqunxbb9M	7.97E+17	IFTTT	486	125	0	0	No	02-06-2015	Bharat	Only Dream --- India to become Super Power Nation in the World	View
11-12-2016 02:18	@rsanjayindu	Sanjay Ramachandran	"RT @Being_Humor: Hi @MumbaiPolice #salt #rumours were spread by AAM AADMI PARTY Volunteer @sachintyagica. He tweeted to create chaos, later…"	7.97E+17	Twitter for iPhone	92	244	1479	0	No	21-05-2013		Nationalist to core . Follower of Modi not BJP. retweets does not mean endorsement . भारत विश्वगुरु by 2022.	View
